order_id,user_id,restaurant_id,current_cart_items,candidate_addon_item,is_meal_complement,user_item_frequency,user_recent_diet_trend,addon_dietary_type,cart_dietary_type,delivery_distance_km,order_hour_of_day,addon_price,cart_value,item_rating,is_top_seller,target_added_to_cart
ORD11735,U1010,R504,Pasta Alfredo,Extra Chutney,0,3,,Veg,Vegan,3.5,8,25.0,1258.0,,0,0
ORD11736,U1361,R533,Paneer Butter Masala,Green Tea,1,1,Junk,Non-Veg,Veg,6.1,10,32.0,883.0,4.2,0,1
ORD11737,U1136,R546,Oatmeal Bowl,Chocolate Brownie,0,2,Healthy,Vegan,Vegan,8.4,0,143.0,841.0,4.9,1,0
ORD11738,U1228,R521,Oatmeal Bowl,Healthy Quinoa Salad,0,3,Junk,Veg,Veg,9.4,1,64.0,224.0,3.8,0,0
ORD11739,U1176,R501,Masala Dosa,Extra Chutney,0,4,Junk,Non-Veg,Vegan,7.3,22,165.0,925.0,4.6,0,1
ORD11740,U1137,R516,Pasta Alfredo,Miso Soup,0,3,Healthy,Vegan,Veg,12.2,15,147.0,1366.0,,0,0
ORD11741,U1487,R512,Margherita Pizza,French Fries,1,1,Healthy,Veg,Veg,11.6,19,155.0,1203.0,4.7,1,0
ORD11742,U1379,R511,Margherita Pizza,Mint Raita,1,1,Balanced,Non-Veg,Veg,7.8,7,90.0,1212.0,3.5,0,0
ORD11743,U1301,R534,Masala Dosa,Chocolate Brownie,1,1,Junk,Vegan,Veg,12.9,22,167.0,366.0,3.6,1,0
ORD11744,U1214,R523,Sushi Platter,Green Tea,1,4,,Non-Veg,Vegan,11.4,13,211.0,634.0,4.4,0,0
ORD11745,U1140,R531,Margherita Pizza,Garlic Bread,0,2,Junk,Non-Veg,Non-Veg,11.8,8,250.0,465.0,3.4,0,0
ORD11746,U1379,R512,Beef Burger,Chocolate Brownie,1,4,,Non-Veg,Veg,14.4,8,213.0,576.0,3.5,0,0
ORD11747,U1018,R542,Chicken Biryani,Butter Naan,0,2,Junk,Veg,Veg,4.4,13,148.0,932.0,3.6,0,0
ORD11748,U1206,R527,Oatmeal Bowl,Green Tea,0,3,Junk,Vegan,Veg,4.4,12,64.0,642.0,4.4,0,0
ORD11749,U1431,R523,Oatmeal Bowl,French Fries,1,5,Junk,Non-Veg,Veg,13.4,1,177.0,907.0,4.8,0,0
ORD11750,U1114,R503,Beef Burger,Butter Naan,0,4,Healthy,Non-Veg,Vegan,11.7,10,236.0,742.0,4.3,1,0
ORD11751,U1183,R505,Pasta Alfredo,Chocolate Brownie,0,3,Healthy,Non-Veg,Non-Veg,13.9,0,69.0,537.0,4.7,1,0
ORD11752,U1088,R532,Margherita Pizza,Mint Raita,1,1,Balanced,Veg,Non-Veg,1.4,23,79.0,279.0,4.1,0,0
ORD11753,U1173,R526,Oatmeal Bowl,Mint Raita,1,4,Junk,Non-Veg,Non-Veg,9.6,14,54.0,1354.0,3.1,1,1
ORD11754,U1243,R533,Paneer Butter Masala,French Fries,1,4,Balanced,Veg,Vegan,2.6,15,189.0,165.0,,0,0
ORD11755,U1169,R507,Pasta Alfredo,Filter Coffee,0,3,Balanced,Veg,Non-Veg,7.8,15,114.0,152.0,4.1,0,0
ORD11756,U1135,R537,Chicken Biryani,Healthy Quinoa Salad,0,4,Healthy,Non-Veg,Vegan,2.8,22,34.0,1266.0,3.7,0,0
ORD11757,U1231,R515,Chicken Biryani,Garlic Bread,1,4,Junk,Non-Veg,Vegan,2.4,13,221.0,1496.0,3.4,0,0
ORD11758,U1180,R543,Oatmeal Bowl,Filter Coffee,0,3,Junk,Veg,Veg,0.7,2,148.0,1132.0,3.9,0,0
ORD11759,U1164,R518,Masala Dosa,Mint Raita,1,1,Balanced,Veg,Vegan,9.6,20,96.0,171.0,4.3,0,0
ORD11760,U1038,R550,Pasta Alfredo,Mint Raita,0,1,Junk,Non-Veg,Non-Veg,5.7,1,99.0,456.0,3.8,0,0
ORD11761,U1227,R515,Oatmeal Bowl,Miso Soup,1,4,Healthy,Veg,Non-Veg,2.0,7,87.0,1462.0,4.6,0,1
ORD11762,U1407,R541,Masala Dosa,Butter Naan,0,4,Balanced,Veg,Non-Veg,5.2,23,125.0,1242.0,4.5,1,0
ORD11763,U1071,R513,Oatmeal Bowl,Chocolate Brownie,1,3,Balanced,Non-Veg,Veg,2.9,7,98.0,915.0,,1,0
ORD11764,U1174,R505,Paneer Butter Masala,Garlic Bread,1,2,Healthy,Non-Veg,Veg,14.2,2,146.0,470.0,5.0,0,0
ORD11765,U1377,R522,Pasta Alfredo,French Fries,1,3,Healthy,Vegan,Veg,5.1,23,198.0,169.0,3.6,1,0
ORD11766,U1484,R500,Sushi Platter,Chocolate Brownie,0,3,Healthy,Non-Veg,Vegan,5.3,1,175.0,178.0,,0,0
ORD11767,U1305,R544,Chicken Biryani,Miso Soup,1,4,Healthy,Non-Veg,Non-Veg,12.7,8,88.0,976.0,4.7,1,0
ORD11768,U1099,R532,Oatmeal Bowl,Mint Raita,1,3,Healthy,Non-Veg,Vegan,9.9,7,142.0,179.0,4.2,0,1
ORD11769,U1039,R526,Paneer Butter Masala,French Fries,0,0,Healthy,Vegan,Vegan,10.8,8,213.0,1491.0,4.6,0,0
ORD11770,U1088,R543,Masala Dosa,Mint Raita,1,5,Balanced,Veg,Non-Veg,9.7,20,36.0,398.0,3.8,0,0
ORD11771,U1004,R541,Masala Dosa,Garlic Bread,0,2,Junk,Non-Veg,Veg,14.2,19,38.0,1109.0,4.2,0,0
ORD11772,U1246,R504,Chicken Biryani,Butter Naan,0,2,Junk,Non-Veg,Non-Veg,3.5,19,148.0,359.0,3.1,0,0
ORD11773,U1395,R545,Beef Burger,Chocolate Brownie,1,3,Balanced,Vegan,Vegan,14.8,12,167.0,879.0,5.0,0,0
ORD11774,U1207,R549,Oatmeal Bowl,Chocolate Brownie,0,2,Junk,Vegan,Vegan,12.5,15,69.0,259.0,4.6,0,0
ORD11775,U1109,R535,Pasta Alfredo,Filter Coffee,1,2,Junk,Vegan,Veg,9.0,23,191.0,1185.0,4.7,0,0
ORD11776,U1380,R547,Margherita Pizza,French Fries,0,2,Balanced,Veg,Vegan,140.8438413569824,22,169.0,940.0,4.4,1,0
ORD11777,U1047,R521,Masala Dosa,Healthy Quinoa Salad,1,1,Junk,Vegan,Vegan,9.9,1,232.0,266.0,3.4,0,1
ORD11778,U1458,R535,Pasta Alfredo,Miso Soup,1,3,Junk,Veg,Non-Veg,1.3,13,59.0,1296.0,3.1,1,0
ORD11779,U1177,R532,Pasta Alfredo,Healthy Quinoa Salad,1,4,Balanced,Non-Veg,Veg,3.7,14,193.0,888.0,4.7,0,0
ORD11780,U1098,R504,Sushi Platter,Filter Coffee,0,1,Junk,Non-Veg,Non-Veg,14.4,23,39.0,17123.815827554645,3.8,0,1
ORD11781,U1495,R541,Pasta Alfredo,Garlic Bread,0,2,Healthy,Non-Veg,Non-Veg,8.2,0,150.0,1387.0,3.5,0,1
ORD11782,U1379,R520,Pasta Alfredo,Miso Soup,1,3,Balanced,Vegan,Non-Veg,6.0,12,147.0,1393.0,4.1,1,0
ORD11783,U1304,R540,Sushi Platter,Butter Naan,0,2,Junk,Non-Veg,Vegan,11.5,19,109.0,255.0,,0,0
ORD11784,U1170,R539,Masala Dosa,Healthy Quinoa Salad,0,4,Junk,Vegan,Vegan,8.1,8,214.0,313.0,4.3,0,0
ORD11785,U1205,R531,Pasta Alfredo,Butter Naan,1,0,Healthy,Veg,Veg,0.7,1,21.0,1483.0,4.0,0,0
ORD11786,U1085,R500,Beef Burger,Healthy Quinoa Salad,1,4,Balanced,Non-Veg,Vegan,11.2,12,140.0,808.0,4.4,0,0
ORD11787,U1485,R519,Beef Burger,Butter Naan,1,2,Balanced,Veg,Veg,11.1,8,70.0,472.0,4.7,0,1
ORD11788,U1429,R501,Paneer Butter Masala,Healthy Quinoa Salad,0,7,Junk,Vegan,Non-Veg,2.9,14,191.0,1189.0,3.4,0,0
ORD11789,U1277,R507,Sushi Platter,Butter Naan,0,4,Healthy,Vegan,Non-Veg,14.4,22,30.0,507.0,3.7,1,0
ORD11790,U1322,R507,Paneer Butter Masala,Filter Coffee,0,2,Healthy,Non-Veg,Vegan,3.7,21,211.0,1132.0,3.9,1,0
ORD11791,U1045,R545,Sushi Platter,Green Tea,1,2,Healthy,Non-Veg,Vegan,7.1,14,213.0,1280.0,4.9,1,1
ORD11792,U1294,R539,Oatmeal Bowl,Miso Soup,1,6,Healthy,Vegan,Veg,2.2,20,212.0,1209.0,3.7,0,0
ORD11793,U1169,R525,Oatmeal Bowl,French Fries,1,2,Healthy,Non-Veg,Vegan,9.2,21,55.0,520.0,3.8,0,0
ORD11794,U1125,R531,Pasta Alfredo,Garlic Bread,1,8,Healthy,Non-Veg,Vegan,5.9,2,165.0,692.0,4.3,0,0
ORD11795,U1136,R517,Margherita Pizza,Extra Chutney,1,3,Balanced,Veg,Vegan,5.6,10,23.0,708.0,3.8,1,0
ORD11796,U1255,R518,Oatmeal Bowl,Mint Raita,1,2,Junk,Vegan,Non-Veg,12.5,7,215.0,813.0,4.9,0,0
ORD11797,U1117,R517,Margherita Pizza,French Fries,0,2,Junk,Veg,Vegan,0.6,15,186.0,376.0,,0,0
ORD11798,U1225,R539,Oatmeal Bowl,Mint Raita,1,4,Healthy,Non-Veg,Vegan,12.1,23,142.0,761.0,4.0,1,0
ORD11799,U1475,R511,Chicken Biryani,Miso Soup,1,4,Balanced,Veg,Non-Veg,,15,188.0,840.0,4.3,0,0
ORD11800,U1370,R500,Oatmeal Bowl,French Fries,1,6,Balanced,Vegan,Non-Veg,14.8,14,42.0,868.0,3.1,0,1
ORD11801,U1137,R507,Paneer Butter Masala,Butter Naan,1,4,Healthy,Veg,Non-Veg,9.0,19,142.0,1257.0,4.4,0,1
ORD11802,U1478,R520,Masala Dosa,Butter Naan,1,4,Junk,Veg,Non-Veg,1.3,22,87.0,848.0,4.4,0,0
ORD11803,U1339,R518,Pasta Alfredo,Extra Chutney,1,5,Healthy,Non-Veg,Vegan,1.2,9,244.0,462.0,3.7,1,0
ORD11804,U1318,R540,Paneer Butter Masala,Mint Raita,1,3,Balanced,Vegan,Vegan,13.3,14,217.0,1045.0,3.4,0,0
ORD11805,U1252,R528,Masala Dosa,Garlic Bread,1,2,Healthy,Non-Veg,Vegan,12.7,12,189.0,1226.0,4.8,0,1
ORD11806,U1196,R517,Beef Burger,Miso Soup,0,3,Junk,Non-Veg,Veg,5.5,0,235.0,581.0,3.9,0,0
ORD11807,U1378,R545,Paneer Butter Masala,Butter Naan,0,2,Junk,Vegan,Non-Veg,9.5,1,100.0,1021.0,4.3,0,0
ORD11808,U1366,R512,Beef Burger,Green Tea,1,2,Balanced,Veg,Vegan,7.6,21,227.0,348.0,3.1,0,0
ORD11809,U1170,R521,Margherita Pizza,Filter Coffee,1,8,Healthy,Non-Veg,Vegan,14.5,20,95.0,612.0,3.8,0,0
ORD11810,U1129,R519,Margherita Pizza,Filter Coffee,0,2,Healthy,Veg,Vegan,14.3,12,189.0,1377.0,4.6,0,0
ORD11811,U1041,R518,Chicken Biryani,Healthy Quinoa Salad,1,4,Balanced,Vegan,Non-Veg,14.8,22,189.0,1380.0,3.8,0,0
ORD11812,U1231,R526,Oatmeal Bowl,Garlic Bread,0,8,Healthy,Non-Veg,Non-Veg,13.1,10,24.0,927.0,4.2,1,0
ORD11813,U1109,R524,Paneer Butter Masala,Filter Coffee,0,5,Balanced,Veg,Non-Veg,13.7,14,103.0,1098.0,3.4,0,0
ORD11814,U1189,R530,Beef Burger,Healthy Quinoa Salad,1,7,Healthy,Veg,Vegan,3.7,13,24.0,1303.0,3.8,1,0
ORD11815,U1432,R534,Masala Dosa,Mint Raita,0,3,Junk,Non-Veg,Non-Veg,12.5,1,249.0,1444.0,4.9,0,1
ORD11816,U1401,R522,Margherita Pizza,Butter Naan,0,1,Balanced,Vegan,Vegan,10.8,12,48.0,811.0,4.1,0,0
ORD11817,U1404,R518,Oatmeal Bowl,Butter Naan,0,2,Healthy,Veg,Veg,14.5,9,145.0,908.0,4.8,1,0
ORD11818,U1201,R517,Margherita Pizza,Green Tea,1,2,Healthy,Vegan,Non-Veg,8.8,22,202.0,711.0,4.8,0,0
ORD11819,U1055,R530,Masala Dosa,French Fries,1,2,Healthy,Non-Veg,Non-Veg,1.7,0,66.0,247.0,4.9,0,1
ORD11820,U1243,R541,Oatmeal Bowl,Filter Coffee,1,6,Balanced,Veg,Vegan,9.2,7,132.0,721.0,,0,0
ORD11821,U1087,R542,Oatmeal Bowl,Mint Raita,1,2,Junk,Veg,Non-Veg,10.5,21,160.0,1217.0,3.0,0,0
ORD11822,U1361,R530,Beef Burger,Chocolate Brownie,0,5,Healthy,Veg,Non-Veg,3.7,22,57.0,1237.0,4.9,0,0
ORD11823,U1457,R546,Beef Burger,Filter Coffee,1,2,Balanced,Vegan,Vegan,6.2,1,199.0,1355.0,3.3,0,1
ORD11824,U1024,R535,Paneer Butter Masala,Garlic Bread,0,4,Healthy,Veg,Vegan,9.2,10,89.0,219.0,3.1,0,0
ORD11825,U1036,R529,Paneer Butter Masala,French Fries,1,5,Junk,Veg,Vegan,5.9,13,69.0,862.0,,0,0
ORD11826,U1248,R530,Sushi Platter,Filter Coffee,1,1,Junk,Non-Veg,Veg,5.9,23,148.0,295.0,3.7,1,0
ORD11827,U1346,R525,Pasta Alfredo,Mint Raita,1,4,Junk,Veg,Vegan,2.4,9,114.0,421.0,4.2,0,0
ORD11828,U1484,R504,Sushi Platter,Filter Coffee,0,1,Balanced,Vegan,Non-Veg,14.1,7,232.0,1365.0,3.8,0,0
ORD11829,U1069,R539,Chicken Biryani,Garlic Bread,1,5,Healthy,Non-Veg,Veg,11.4,8,222.0,821.0,3.1,0,1
ORD11830,U1375,R520,Margherita Pizza,Chocolate Brownie,0,6,Balanced,Non-Veg,Vegan,0.5,15,131.0,1174.0,4.0,0,0
ORD11831,U1303,R518,Paneer Butter Masala,Miso Soup,0,4,Healthy,Veg,Veg,11.6,0,103.0,237.0,3.9,0,1
ORD11832,U1191,R524,Beef Burger,Extra Chutney,1,3,Balanced,Non-Veg,Veg,11.2,20,95.0,713.0,4.5,0,0
ORD11833,U1170,R525,Masala Dosa,Chocolate Brownie,0,1,Healthy,Veg,Non-Veg,0.6,7,82.0,1060.0,3.6,0,1
ORD11834,U1355,R536,Beef Burger,Healthy Quinoa Salad,1,1,Balanced,Non-Veg,Veg,5.9,20,145.0,17809.204693609106,3.4,1,0
ORD11835,U1423,R540,Margherita Pizza,Filter Coffee,0,1,Healthy,Vegan,Vegan,9.3,14,205.0,590.0,3.5,1,0
ORD11836,U1277,R536,Sushi Platter,Butter Naan,0,3,Balanced,Veg,Veg,7.1,2,91.0,237.0,,0,0
ORD11837,U1086,R503,Beef Burger,Green Tea,1,2,Junk,Vegan,Veg,11.8,13,64.0,1029.0,4.2,1,0
ORD11838,U1110,R538,Pasta Alfredo,Butter Naan,1,0,Balanced,Veg,Non-Veg,6.7,9,129.0,1461.0,,1,0
ORD11839,U1266,R512,Chicken Biryani,Chocolate Brownie,1,1,Junk,Vegan,Non-Veg,2.7,22,36.0,1267.0,3.7,0,0
ORD11840,U1130,R539,Margherita Pizza,Butter Naan,1,6,Junk,Vegan,Vegan,14.7,7,181.0,1466.0,3.7,1,0
ORD11841,U1079,R539,Sushi Platter,Mint Raita,1,4,Healthy,Non-Veg,Non-Veg,4.0,2,139.0,1292.0,3.7,0,0
ORD11842,U1210,R510,Pasta Alfredo,Butter Naan,0,2,Junk,Veg,Vegan,10.9,19,134.0,1305.0,4.9,0,0
ORD11843,U1265,R550,Masala Dosa,French Fries,1,4,Junk,Non-Veg,Vegan,2.6,22,89.0,929.0,3.5,0,0
ORD11844,U1354,R539,Sushi Platter,Miso Soup,1,5,Healthy,Vegan,Non-Veg,5.3,20,228.0,850.0,,1,1
ORD11845,U1209,R519,Oatmeal Bowl,Filter Coffee,1,0,Balanced,Veg,Veg,6.9,7,41.0,698.0,4.4,0,1
ORD11846,U1004,R549,Pasta Alfredo,Butter Naan,1,0,Balanced,Vegan,Non-Veg,93.54774393688228,12,220.0,1254.0,3.0,0,0
ORD11847,U1394,R532,Pasta Alfredo,Garlic Bread,1,4,Junk,Vegan,Veg,7.0,19,107.0,396.0,5.0,0,0
ORD11848,U1398,R534,Chicken Biryani,Miso Soup,1,3,Balanced,Vegan,Veg,2.8,8,223.0,226.0,4.5,0,0
ORD11849,U1409,R533,Margherita Pizza,Miso Soup,1,4,Junk,Vegan,Vegan,8.6,20,188.0,1430.0,4.4,0,0
ORD11850,U1251,R508,Masala Dosa,Butter Naan,0,1,Balanced,Non-Veg,Vegan,10.1,22,44.0,155.0,3.8,1,0
ORD11851,U1352,R523,Chicken Biryani,Miso Soup,0,3,Balanced,Vegan,Non-Veg,1.4,15,211.0,1469.0,4.1,0,0
ORD11852,U1436,R541,Sushi Platter,Green Tea,1,4,Balanced,Non-Veg,Veg,13.1,0,177.0,1134.0,3.5,0,0
ORD11853,U1124,R538,Chicken Biryani,Butter Naan,0,2,Junk,Vegan,Non-Veg,3.2,8,27.0,593.0,3.1,1,0
ORD11854,U1014,R537,Pasta Alfredo,Mint Raita,1,5,Healthy,Veg,Vegan,3.8,12,51.0,1092.0,4.7,0,0
ORD11855,U1315,R518,Margherita Pizza,Chocolate Brownie,0,2,Balanced,Vegan,Veg,10.1,15,166.0,1254.0,,0,1
ORD11856,U1075,R501,Paneer Butter Masala,French Fries,1,4,Balanced,Vegan,Non-Veg,7.3,22,172.0,14966.84058059284,3.3,0,0
ORD11857,U1349,R514,Chicken Biryani,Extra Chutney,0,2,Balanced,Veg,Non-Veg,,19,192.0,1191.0,4.6,1,0
ORD11858,U1376,R510,Oatmeal Bowl,Healthy Quinoa Salad,0,3,Junk,Veg,Vegan,2.4,23,186.0,1236.0,4.5,0,0
ORD11859,U1305,R508,Chicken Biryani,Miso Soup,1,3,Healthy,Vegan,Vegan,12.2,7,172.0,487.0,3.4,0,0
ORD11860,U1398,R546,Sushi Platter,Mint Raita,1,0,Junk,Vegan,Vegan,9.4,21,196.0,207.0,3.8,0,0
ORD11861,U1201,R537,Sushi Platter,Filter Coffee,1,5,Balanced,Non-Veg,Vegan,2.5,1,152.0,426.0,3.8,1,0
ORD11862,U1375,R503,Masala Dosa,Filter Coffee,1,5,Junk,Veg,Non-Veg,5.9,20,80.0,421.0,4.5,0,0
ORD11863,U1336,R536,Sushi Platter,Healthy Quinoa Salad,1,2,Balanced,Veg,Vegan,12.3,22,230.0,238.0,4.7,0,0
ORD11864,U1451,R541,Beef Burger,French Fries,1,2,Balanced,Non-Veg,Vegan,8.7,23,24.0,1130.0,3.2,0,0
ORD11865,U1256,R519,Margherita Pizza,Miso Soup,1,1,Junk,Vegan,Non-Veg,2.1,23,104.0,663.0,4.1,0,0
ORD11866,U1419,R514,Margherita Pizza,Green Tea,0,0,Balanced,Vegan,Non-Veg,,2,188.0,1344.0,4.5,0,0
ORD11867,U1033,R511,Paneer Butter Masala,Healthy Quinoa Salad,1,5,Balanced,Veg,Veg,4.0,21,118.0,490.0,4.6,0,0
ORD11868,U1041,R535,Paneer Butter Masala,French Fries,1,2,Healthy,Non-Veg,Non-Veg,8.0,15,26.0,762.0,3.3,1,0
ORD11869,U1428,R515,Margherita Pizza,Miso Soup,1,5,Junk,Vegan,Veg,12.7,13,35.0,1013.0,4.1,1,0
ORD11870,U1046,R507,Oatmeal Bowl,Mint Raita,0,3,Junk,Veg,Vegan,6.8,21,169.0,1335.0,4.7,0,0
ORD11871,U1095,R544,Paneer Butter Masala,Chocolate Brownie,1,1,Balanced,Vegan,Veg,6.8,10,242.0,858.0,3.6,0,0
ORD11872,U1372,R534,Masala Dosa,Green Tea,1,1,,Vegan,Veg,13.6,2,147.0,654.0,3.9,0,0
ORD11873,U1340,R508,Sushi Platter,Extra Chutney,1,4,Junk,Vegan,Vegan,8.9,8,137.0,1320.0,4.6,1,1
ORD11874,U1249,R502,Margherita Pizza,Filter Coffee,0,5,Junk,Veg,Vegan,8.7,2,93.0,569.0,3.2,0,1
ORD11875,U1360,R513,Pasta Alfredo,Garlic Bread,1,1,Junk,Non-Veg,Vegan,4.3,14,79.0,257.0,,0,0
ORD11876,U1081,R509,Paneer Butter Masala,Mint Raita,0,0,Balanced,Non-Veg,Veg,9.3,7,25.0,751.0,3.6,1,0
ORD11877,U1477,R532,Margherita Pizza,Filter Coffee,0,1,Healthy,Vegan,Non-Veg,8.9,19,83.0,1210.0,3.0,1,0
ORD11878,U1301,R531,Beef Burger,Butter Naan,1,7,Healthy,Non-Veg,Non-Veg,6.3,12,123.0,192.0,3.5,0,0
ORD11879,U1076,R524,Chicken Biryani,Garlic Bread,1,4,Balanced,Vegan,Non-Veg,14.9,21,66.0,941.0,,0,0
ORD11880,U1444,R518,Sushi Platter,Filter Coffee,1,5,Balanced,Veg,Vegan,13.3,2,40.0,953.0,,0,0
ORD11881,U1417,R500,Margherita Pizza,French Fries,1,2,Balanced,Veg,Vegan,11.4,2,185.0,1404.0,4.4,0,0
ORD11882,U1410,R548,Chicken Biryani,Green Tea,0,4,Junk,Veg,Non-Veg,8.3,15,226.0,537.0,3.4,1,0
ORD11883,U1085,R539,Paneer Butter Masala,Filter Coffee,0,4,Balanced,Vegan,Vegan,7.2,15,235.0,526.0,4.9,0,0
ORD11884,U1430,R521,Chicken Biryani,Extra Chutney,1,0,Junk,Non-Veg,Veg,3.2,12,162.0,745.0,4.0,0,0
ORD11885,U1441,R544,Sushi Platter,Chocolate Brownie,0,3,Healthy,Veg,Veg,4.9,14,32.0,632.0,3.9,1,1
ORD11886,U1293,R508,Margherita Pizza,French Fries,0,3,Balanced,Vegan,Vegan,11.7,20,190.0,1144.0,3.9,0,0
ORD11887,U1077,R538,Beef Burger,Mint Raita,0,5,Balanced,Non-Veg,Non-Veg,7.1,14,45.0,1016.0,4.4,0,0
ORD11888,U1232,R525,Oatmeal Bowl,Mint Raita,0,3,Junk,Non-Veg,Non-Veg,13.3,10,174.0,1175.0,3.9,0,1
ORD11889,U1168,R515,Paneer Butter Masala,Mint Raita,1,5,Junk,Non-Veg,Veg,2.6,10,199.0,1257.0,3.3,1,0
ORD11890,U1022,R539,Margherita Pizza,Mint Raita,0,4,Junk,Vegan,Vegan,7.9,14,187.0,1396.0,4.8,0,0
ORD11891,U1437,R550,Sushi Platter,Chocolate Brownie,1,0,Healthy,Vegan,Non-Veg,9.9,1,239.0,732.0,3.9,0,0
ORD11892,U1210,R513,Paneer Butter Masala,Filter Coffee,0,2,Healthy,Vegan,Non-Veg,8.0,19,190.0,1479.0,3.1,0,0
ORD11893,U1411,R532,Masala Dosa,Miso Soup,1,1,Balanced,Veg,Vegan,13.4,10,179.0,441.0,4.1,1,0
ORD11894,U1001,R533,Chicken Biryani,Filter Coffee,0,3,Balanced,Vegan,Vegan,14.8,14,80.0,1114.0,4.3,0,0
ORD11895,U1050,R516,Oatmeal Bowl,Butter Naan,1,5,Junk,Veg,Non-Veg,2.2,15,233.0,871.0,3.6,0,0
ORD11896,U1033,R512,Sushi Platter,Green Tea,1,6,Healthy,Veg,Vegan,2.4,14,61.0,1253.0,4.6,1,0
ORD11897,U1356,R515,Masala Dosa,Garlic Bread,0,2,Balanced,Veg,Vegan,2.4,2,228.0,794.0,4.3,1,0
ORD11898,U1333,R550,Pasta Alfredo,Miso Soup,1,2,Junk,Vegan,Vegan,10.4,21,92.0,1208.0,4.3,1,1
ORD11899,U1150,R523,Margherita Pizza,Miso Soup,0,6,Junk,Veg,Non-Veg,5.9,10,50.0,1406.0,3.8,0,0
ORD11900,U1197,R519,Beef Burger,Filter Coffee,1,9,Healthy,Vegan,Veg,11.1,20,210.0,1139.0,4.9,1,0
ORD11901,U1479,R538,Paneer Butter Masala,Miso Soup,0,3,Healthy,Vegan,Vegan,6.4,7,21.0,1198.0,3.5,0,0
ORD11902,U1108,R522,Chicken Biryani,Healthy Quinoa Salad,1,0,Balanced,Veg,Non-Veg,9.6,20,211.0,241.0,4.2,0,0
ORD11903,U1194,R543,Paneer Butter Masala,Healthy Quinoa Salad,0,3,Balanced,Veg,Veg,11.7,12,80.0,427.0,3.6,0,0
ORD11904,U1202,R513,Oatmeal Bowl,Butter Naan,1,1,Junk,Veg,Non-Veg,8.4,12,223.0,1465.0,4.5,0,0
ORD11905,U1163,R548,Margherita Pizza,Garlic Bread,0,3,Junk,Vegan,Non-Veg,8.3,9,179.0,1086.0,,0,1
ORD11906,U1169,R547,Paneer Butter Masala,Extra Chutney,0,3,Junk,Vegan,Non-Veg,1.8,20,173.0,908.0,3.1,0,1
ORD11907,U1319,R524,Chicken Biryani,Chocolate Brownie,1,2,Balanced,Veg,Veg,6.5,19,104.0,645.0,4.6,1,0
ORD11908,U1205,R547,Margherita Pizza,Filter Coffee,1,0,Healthy,Veg,Non-Veg,8.4,2,34.0,210.0,3.9,0,0
ORD11909,U1380,R522,Paneer Butter Masala,Chocolate Brownie,0,4,Balanced,Non-Veg,Veg,7.2,9,211.0,648.0,3.7,0,0
ORD11910,U1057,R505,Beef Burger,Extra Chutney,0,3,Healthy,Veg,Vegan,13.6,9,59.0,824.0,4.2,0,1
ORD11911,U1338,R531,Sushi Platter,Filter Coffee,0,2,Balanced,Non-Veg,Veg,13.6,2,106.0,435.0,,1,1
ORD11912,U1389,R550,Margherita Pizza,Filter Coffee,0,1,Balanced,Non-Veg,Non-Veg,12.4,15,158.0,384.0,3.4,0,0
ORD11913,U1234,R548,Sushi Platter,Garlic Bread,0,3,Healthy,Vegan,Veg,5.9,7,131.0,836.0,3.4,0,0
ORD11914,U1147,R532,Pasta Alfredo,Chocolate Brownie,1,0,Balanced,Vegan,Non-Veg,10.9,22,66.0,941.0,4.9,0,0
ORD11915,U1320,R514,Margherita Pizza,Healthy Quinoa Salad,0,4,Balanced,Non-Veg,Vegan,6.2,1,52.0,474.0,4.2,1,0
ORD11916,U1470,R517,Beef Burger,Mint Raita,0,4,Junk,Non-Veg,Veg,3.9,22,48.0,943.0,3.8,0,1
ORD11917,U1273,R538,Sushi Platter,Chocolate Brownie,1,1,Healthy,Veg,Vegan,5.5,0,218.0,1365.0,4.6,0,0
ORD11918,U1254,R525,Masala Dosa,Green Tea,0,3,Healthy,Non-Veg,Veg,1.5,1,27.0,789.0,4.1,0,0
ORD11919,U1183,R500,Chicken Biryani,Green Tea,0,3,Junk,Veg,Non-Veg,5.3,10,245.0,1307.0,3.5,1,0
ORD11920,U1205,R505,Masala Dosa,Filter Coffee,0,3,Healthy,Vegan,Veg,7.2,14,66.0,1402.0,3.4,0,1
ORD11921,U1013,R535,Paneer Butter Masala,Mint Raita,1,6,Junk,Veg,Vegan,14.4,23,45.0,275.0,3.8,0,0
ORD11922,U1267,R504,Beef Burger,French Fries,0,5,Healthy,Vegan,Veg,5.0,8,153.0,279.0,4.7,0,0
ORD11923,U1464,R516,Masala Dosa,Extra Chutney,1,5,Healthy,Non-Veg,Vegan,13.6,23,38.0,793.0,3.1,1,0
ORD11924,U1481,R506,Margherita Pizza,Butter Naan,0,3,Healthy,Non-Veg,Vegan,3.8,13,159.0,944.0,3.4,0,1
ORD11925,U1342,R511,Paneer Butter Masala,Mint Raita,1,2,Healthy,Non-Veg,Non-Veg,3.3,2,216.0,725.0,4.8,0,0
ORD11926,U1079,R541,Paneer Butter Masala,Butter Naan,0,5,Junk,Veg,Veg,8.0,1,31.0,591.0,3.2,0,1
ORD11927,U1459,R528,Masala Dosa,Chocolate Brownie,1,5,Junk,Vegan,Vegan,10.3,22,204.0,1015.0,4.3,0,1
